Day,Time,Area1,Area2,Area3,Area4,Area5
15,17:00,0.738443904,0.743502034,0.767014516,0.788739844,0.728319535
15,18:00,0.78793764,0.770165842,0.802569142,0.819406886,0.722551386
15,19:00,0.850122077,0.807333575,0.826547843,0.812251243,0.728319535
15,20:00,0.837431376,0.791173691,0.820759881,0.810206773,0.764576468
15,21:00,0.815857183,0.776629796,0.817452474,0.814295712,0.815665783
15,22:00,0.737174834,0.757237935,0.813318215,0.809184538,0.807425571
15,23:00,0.61788224,0.719262208,0.75957285,0.798962191,0.789297104
15,0:00,0.504934997,0.6925984,0.739728407,0.76420621,0.773640701
16,1:00,0.474953215,0.678997164,0.760210215,0.779135096,0.7386198
16,2:00,0.459407106,0.673223373,0.758522059,0.779135096,0.682260183
16,3:00,0.446452015,0.659201307,0.743328658,0.777048034,0.641041955
16,4:00,0.430905906,0.654252342,0.74248458,0.774960971,0.626741754
16,5:00,0.442565488,0.685595784,0.745016813,0.772873909,0.604029669
16,6:00,0.476248724,0.71858888,0.774559538,0.778091565,0.580476396
16,7:00,0.564343344,0.730136464,0.776247694,0.786439815,0.588047091
16,8:00,0.617459217,0.727661981,0.79734964,0.799284638,0.603188481
16,9:00,0.740532582,0.755706113,0.805790418,0.803847649,0.649453838
16,10:00,0.767738274,0.76312956,0.82858052,0.806808498,0.678895429
16,11:00,0.796239474,0.763954387,0.807478574,0.804179848,0.706654644
16,12:00,0.747010128,0.757355768,0.827736442,0.792701003,0.745349306
16,13:00,0.701667309,0.720238535,0.817607508,0.791657472,0.775632086
16,14:00,0.706849346,0.733435773,0.811698963,0.794788066,0.777314462
16,15:00,0.7003718,0.735910255,0.792285173,0.794788066,0.752920001
16,16:00,0.702962818,0.734260601,0.76611876,0.798962191,0.736096235
16,17:00,0.762556237,0.759005423,0.783000317,0.809397504,0.74366693
16,18:00,0.813081092,0.786224727,0.819295664,0.840703443,0.737778612
16,19:00,0.876561039,0.824166788,0.843773921,0.833398724,0.74366693
16,20:00,0.863605948,0.80767024,0.837865377,0.831311661,0.780679216
16,21:00,0.841582293,0.792823346,0.834489065,0.835485786,0.832832891
16,22:00,0.761260728,0.773027489,0.830268676,0.83026813,0.824421008
16,23:00,0.639482872,0.734260601,0.775403616,0.819832817,0.805914865
16,0:00,0.524182561,0.707041296,0.755145748,0.784352753,0.789932287
17,1:00,0.62307,0.692984,0.775761,0.811142,0.7548
17,2:00,0.612234,0.687097,0.774039,0.811142,0.69785
17,3:00,0.603204,0.6728,0.758541,0.809418,0.6562
17,4:00,0.592368,0.667754,0.75768,0.807694,0.64175
17,5:00,0.600495,0.699712,0.760263,0.80597,0.6188
17,6:00,0.623973,0.733352,0.790398,0.81028,0.595
17,7:00,0.685377,0.745126,0.79212,0.817176,0.60265
17,8:00,0.7224,0.742603,0.813645,0.83281268,0.61795
17,9:00,0.808185,0.771197,0.822255,0.8399328,0.6647
17,10:00,0.827148,0.778766,0.845502,0.8390277,0.69445
